SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
AMJLAND,EQ,54.9,56.09,54.2,55.22,55.45,53.98,55574,3067417.64,27-Oct-2025,1012,INE606A01024
AMRUTANJAN,EQ,715.3,721.45,710.8,720.1,721,717.2,28100,20131408.85,27-Oct-2025,1572,INE098F01031
ARSSBL,EQ,512,514,500.5,503.45,502.25,511,874465,442503138.75,27-Oct-2025,28185,INE549H01021
ANANDRATHI,EQ,3133.9,3240,3132,3226,3213.9,3113.4,414428,1329897749.80,27-Oct-2025,71536,INE463V01026
ANANTRAJ,EQ,618,635,615.05,630.75,631.8,617.45,2807467,1759389851.25,27-Oct-2025,55581,INE242C01024
ANANTAM,IV,106.5,106.99,105,105.19,105,105.92,39164,4138567.09,27-Oct-2025,393,INE1UA823019
AMCL,ST,300.45,300.45,300.1,300.45,300.45,299,2400,720800.00,27-Oct-2025,3,INE0VG001016
ACL,BE,74.86,74.86,70.03,70.68,71,73.72,33933,2415687.71,27-Oct-2025,547,INE666E01020
ANDHRAPAP,EQ,77.62,78.29,77.62,77.97,78.18,77.62,37949,2955547.71,27-Oct-2025,695,INE435A01051
ANDHRSUGAR,EQ,79,82,77.37,81.48,81.95,78.33,381223,30633102.74,27-Oct-2025,4213,INE715B01021
ANGELONE,EQ,2514,2585.1,2508.1,2577,2580,2514.5,736854,1883909057.40,27-Oct-2025,39095,INE732I01013
AISL,SM,91.5,91.5,91.5,91.5,91.5,90,600,54900.00,27-Oct-2025,1,INE635Y01015
ANIKINDS,EQ,79.01,79.99,72.3,73.98,73.9,74.91,83969,6391142.30,27-Oct-2025,2866,INE087B01017
APCL,EQ,126,128.01,122.6,122.89,122.6,125.07,8077,1000701.98,27-Oct-2025,213,INE071F01012
ANKITMETAL,BZ,1.76,1.82,1.76,1.8,1.8,1.75,31220,56471.28,27-Oct-2025,43,INE106I01010
AHCL,BE,123.3,125.1,119.15,122.06,122.01,124.48,63965,7836057.33,27-Oct-2025,518,INE0Y8W01017
ANLON,SM,395.2,399,386,390.45,387,403,2400,938940.00,27-Oct-2025,6,INE0LR101013
ANMOL,EQ,15.05,15.15,14.93,15.01,15.07,14.93,22115,332402.11,27-Oct-2025,173,INE02AR01019
ANNAPURNA,SM,245.55,252.4,234,249.85,250,246.2,377250,91612225.00,27-Oct-2025,881,INE0MGM01017
ANONDITA,ST,484,490.15,479,490.15,490.15,466.85,22000,10723550.00,27-Oct-2025,21,INE0VTV01012
ANSALAPI,BZ,4.45,4.45,4.33,4.4,4.4,4.37,15126,66732.88,27-Oct-2025,64,INE436A01026
ANTGRAPHIC,EQ,1.07,1.08,1.05,1.06,1.06,1.07,147710,157604.62,27-Oct-2025,283,INE414B01021
ANTELOPUS,EQ,515.55,547.9,508.4,542.25,544,515.2,47211,25141379.75,27-Oct-2025,2665,INE818A01017
ANTHEM,EQ,722.05,736.7,715.05,731.15,730.95,719.95,499962,361476954.35,27-Oct-2025,34161,INE0CZ201020
AWHCL,EQ,529.1,531.7,523.2,528.1,525,524,33479,17659347.10,27-Oct-2025,2167,INE01BK01022
ANUHPHR,EQ,87.9,91.4,87.69,89.46,89.5,86.92,272457,24523900.91,27-Oct-2025,2838,INE489G01022
ANURAS,EQ,1094.8,1103,1081.6,1094.6,1093,1091,282598,308839334.20,27-Oct-2025,8536,INE930P01018
ANYA,SM,24.3,24.3,23,24.05,24.05,23.25,225000,5390250.00,27-Oct-2025,15,INE0SI601032
ANZEN,IV,116.5,120.5,116.5,120.5,120.5,116.5,225000,26512500.00,27-Oct-2025,7,INE0MIZ23019
AONEGOLD,EQ,11.57,11.57,11.23,11.31,11.36,11.33,826370,9384836.13,27-Oct-2025,2430,INF1J2R01114
AONELIQUID,EQ,1031.62,1031.62,1031.6,1031.6,1031.6,1031.45,12628,13027125.76,27-Oct-2025,187,INF1J2R01056
AONENIFTY,EQ,10.87,10.87,10.56,10.62,10.6,10.55,266022,2826036.46,27-Oct-2025,1966,INF1J2R01064
AONETOTAL,EQ,12.33,12.33,11.94,12.04,12.07,11.97,471635,5682478.56,27-Oct-2025,2327,INF1J2R01015
APARINDS,EQ,8749,9051,8725,8991,8975,8733.5,134959,1206858994.00,27-Oct-2025,25493,INE372A01015
APCOTEXIND,EQ,359.9,359.9,351.05,356.2,355,355.9,6902,2444338.25,27-Oct-2025,563,INE116A01032
APEXECO,SM,134.15,134.15,126.8,127.35,127,134.15,30400,3930720.00,27-Oct-2025,19,INE0T4V01015
APEX,EQ,241,243,236,237.8,238.95,241.08,55017,13117538.75,27-Oct-2025,1662,INE346W01013
APLAPOLLO,EQ,1755.1,1781.1,1751.1,1767,1764,1754.4,280131,495390378.60,27-Oct-2025,22225,INE702C01027
930APMD28,N0,101798.36,101798.36,101798.36,101798.36,101798.36,101000,7,712588.52,27-Oct-2025,4,INE0TLC07093
930APMD33,N0,103481.81,103481.81,102565,102570.61,102570.61,100561,73,7532280.89,27-Oct-2025,4,INE0TLC07028
930APMD35,N0,103600,103600,103600,103600,103600,103600,2,207200.00,27-Oct-2025,1,INE0TLC07036
APOLLOHOSP,EQ,7837.5,7903,7834,7845.5,7865,7837.5,266541,2096008286.00,27-Oct-2025,40446,INE437A01024
APOLLO,EQ,292.45,293.5,284,285.25,287.8,291.15,2200328,632119499.30,27-Oct-2025,25429,INE713T01028
APOLLOPIPE,EQ,319.8,319.8,312.7,314.95,314.9,315.4,128707,40542174.50,27-Oct-2025,3265,INE126J01016
APOLSINHOT,EQ,1340,1349.9,1318.2,1327.3,1344,1345.6,595,792044.30,27-Oct-2025,88,INE451F01024
APOLLOTYRE,EQ,500,511.45,499,505.55,505.5,499.8,736362,372683136.05,27-Oct-2025,18452,INE438A01022
APRAMEYA,SM,299,299,270,273,273,275,13000,3631300.00,27-Oct-2025,13,INE0LQG01010
APTECHT,EQ,115.82,115.82,108.35,109.11,109.39,114.29,355211,39360172.84,27-Oct-2025,4440,INE266F01018
APTUS,EQ,322.35,322.35,311.4,313.7,313.95,319.6,1169511,368139840.95,27-Oct-2025,18191,INE852O01025
ARCIIL,SM,98,98,98,98,98,98,1000,98000.00,27-Oct-2025,1,INE0YDV01010
ACI,EQ,641.95,651.55,635,647.1,645,641.9,99790,64114958.70,27-Oct-2025,7648,INE128X01021
ADL,EQ,95.4,95.4,85,85.57,85.1,86.43,6149,535777.11,27-Oct-2025,112,INE0CHO01012
ARCHIDPLY,EQ,103.54,103.83,102.1,102.1,102.25,102.44,2678,275320.89,27-Oct-2025,122,INE877I01016
ARCHIES,EQ,20.5,20.5,19.42,20.04,20.03,20.14,17900,356994.49,27-Oct-2025,149,INE731A01020
ARFIN,BE,54,54,52.6,52.98,52.9,52.99,171922,9107859.33,27-Oct-2025,297,INE784R01023
ARHAM,SM,112.05,112.05,109,109.2,109.2,113.6,33000,3657950.00,27-Oct-2025,28,INE0L2Y01011
ARIES,EQ,405,405,387.2,390.3,391.9,400,44469,17446299.60,27-Oct-2025,2244,INE298I01015
ARIHANTCAP,EQ,103,110,100.35,107.37,107.21,99.49,77977496,8344764561.96,27-Oct-2025,336500,INE420B01036
ARIHANTSUP,EQ,419.25,427,412,415.25,417,423.5,18325,7711158.55,27-Oct-2025,893,INE643K01018
ARISINFRA,EQ,169,169.57,165.5,166.05,165.5,168.06,295298,49391448.66,27-Oct-2025,5133,INE0H9P01028
ARISTO,SM,130,130,130,130,130,130,1600,208000.00,27-Oct-2025,1,INE082101010
ARKADE,EQ,166.95,167.6,165.6,166.28,166.2,166.14,390660,65038702.47,27-Oct-2025,5815,INE0QRL01017
ARMANFIN,EQ,1658,1715,1654.8,1696.4,1692,1664.8,39850,67536874.90,27-Oct-2025,5913,INE109C01017
AROGRANITE,EQ,37,37.19,36.4,36.8,36.77,38.01,68597,2526385.24,27-Oct-2025,467,INE210C01013
ARROWGREEN,EQ,637.65,643.75,608,635.1,639.95,646.85,284093,177907993.45,27-Oct-2025,11365,INE570D01018
ARSHIYA,BZ,1.76,1.78,1.72,1.74,1.74,1.76,69767,121346.70,27-Oct-2025,61,INE968D01022
ARTNIRMAN,EQ,66.97,66.97,61.05,61.05,61.05,64.27,36901,2306145.41,27-Oct-2025,254,INE738V01013
ARTEMISMED,EQ,244.8,249.07,243.87,247.59,247.25,244.8,158369,39083434.30,27-Oct-2025,5401,INE025R01021
ARUNAYA,SM,20.8,20.8,20.75,20.75,20.75,21.5,8000,166100.00,27-Oct-2025,4,INE0TTG01017
ARVEE,EQ,163,168,159,164.63,164.63,162.41,934,152354.25,27-Oct-2025,34,INE006Z01016
ARVINDFASN,EQ,520.8,522.9,509.2,515.95,515.25,520.2,126379,65327740.65,27-Oct-2025,11184,INE955V01021
ARVIND,EQ,323.2,327.6,316.35,326.15,326.75,323.2,279673,90073852.45,27-Oct-2025,16365,INE034A01011
ARVINDPORT,SM,58.9,60.05,58.85,60.05,60.05,54.6,51000,3039075.00,27-Oct-2025,30,INE0P4T01013
ARVSMART,EQ,620,626.45,618.3,623.95,624,624.1,19799,12331335.30,27-Oct-2025,1119,INE034S01021
ASAHIINDIA,EQ,950,956,935.2,953.45,953.7,944.7,210579,199469691.20,27-Oct-2025,16812,INE439A01020
ASAHISONG,EQ,275.85,281.95,275.85,279.1,279.3,275.65,4451,1244485.20,27-Oct-2025,191,INE228I01012
ASHALOG,SM,68,68,68,68,68,68,2000,136000.00,27-Oct-2025,2,INE0LAA01017
ASHAPURMIN,EQ,627.9,641.8,619.5,637.45,636.8,625.2,497672,314952626.40,27-Oct-2025,15745,INE348A01023
ASHIANA,EQ,281.9,286.7,278.35,281.7,281.1,281.85,33102,9349525.90,27-Oct-2025,2496,INE365D01021
ASHIMASYN,EQ,21.96,22.74,21.8,22.07,22,22.02,83212,1835278.29,27-Oct-2025,435,INE440A01010
ASHOKLEY,EQ,136.52,141.19,136.5,140.81,141,136.35,16792519,2353143188.99,27-Oct-2025,74654,INE208A01029
ASHOKLEY,T0,139,139,139,140.81,139,136.35,1,139.00,27-Oct-2025,1,INE208A01029
ASHOKA,EQ,189.39,193.95,189.39,193.47,193.85,189.39,539435,103703291.89,27-Oct-2025,11273,INE442H01029
ASHOKAMET,EQ,16.88,17.09,16.65,16.86,17.09,16.88,17392,293350.23,27-Oct-2025,132,INE760Y01011
ASIANENE,EQ,347.2,348,339.6,341.45,342.6,347.2,86475,29581889.40,27-Oct-2025,1580,INE276G01015
ASIANTILES,EQ,63.07,63.55,62.05,63.26,62.82,63.07,425161,26730261.42,27-Oct-2025,2592,INE022I01019
AHLEAST,EQ,146.99,150.7,145.3,146.66,145.9,147.07,14131,2092927.34,27-Oct-2025,182,INE926K01017
ASIANHOTNR,EQ,326.05,336.9,326.05,332.2,330,330.3,10037,3320335.90,27-Oct-2025,1081,INE363A01022
ASIANPAINT,EQ,2501.6,2530,2499.6,2518.8,2514.6,2501.6,550089,1385846403.60,27-Oct-2025,48857,INE021A01026
ASKAUTOLTD,EQ,496.15,503.5,493,494.85,495,496.15,110229,54732373.30,27-Oct-2025,7767,INE491J01022
ASLIND,ST,78.7,78.7,78.7,78.7,78.7,77.2,2000,157400.00,27-Oct-2025,1,INE617I01024
ASPINWALL,EQ,262.1,262.35,259.25,261,261,262.35,383,99959.20,27-Oct-2025,24,INE991I01015
ASPIRE,SM,19.6,19.6,19.6,19.6,19.6,20.1,2000,39200.00,27-Oct-2025,1,INE0S7801010
ASALCBR,EQ,1054,1069.95,1035.5,1050.65,1052.6,1043.65,44005,46260247.45,27-Oct-2025,3493,INE073G01016
ASTEC,EQ,668.25,678,655.95,659.85,662.8,668.25,46568,30933057.20,27-Oct-2025,2238,INE563J01010
ASTERDM,EQ,705.35,708.15,694.1,697.85,695.8,705.8,424020,297601441.90,27-Oct-2025,31264,INE914M01019
ASTRAMICRO,EQ,1081.95,1090.1,1061,1064.85,1065,1082.2,210932,226475714.50,27-Oct-2025,17408,INE386C01029
ASTRAL,EQ,1430.7,1440.6,1411,1435.2,1440,1430.8,487878,696165756.20,27-Oct-2025,29189,INE006I01046
ASTRAZEN,EQ,9252,9350,9215,9311.5,9319,9302.5,11085,103134877.50,27-Oct-2025,3140,INE203A01020
ASTRON,EQ,10.51,10.53,10.01,10.23,10.25,10.29,68116,702229.33,27-Oct-2025,294,INE646X01014
ATALREAL,EQ,24.65,24.66,24.1,24.33,24.32,24.53,1724931,42034961.75,27-Oct-2025,1589,INE0ALR01029
ATAM,EQ,89,90.85,88.62,89.16,88.62,89.01,3562,317254.55,27-Oct-2025,142,INE09KD01013
ATCENERGY,SM,56.95,59.75,54.3,54.95,54.8,56.95,38400,2145780.00,27-Oct-2025,31,INE0V0Q01019
ATHERENERG,EQ,705,749.45,705,734.35,739.2,706.3,5506352,4029185976.50,27-Oct-2025,101724,INE0LEZ01016
ATLANTAELE,EQ,1044.9,1044.9,973.3,985.55,982.1,1048.7,595909,599650190.75,27-Oct-2025,20671,INE0Z4F01028
ATLANTAA,BE,44.5,45.99,43.55,43.91,43.8,45.34,153504,6781359.42,27-Oct-2025,1051,INE285H01022
ATLASCYCLE,EQ,117.8,117.8,112.8,113.93,115.89,115.16,7575,864490.21,27-Oct-2025,194,INE446A01025
ATMASTCO,SM,198,198,193.2,196.15,196.4,196.35,22800,4453160.00,27-Oct-2025,41,INE05DH01017
ATULAUTO,EQ,492.1,496.95,489,492.9,492.45,489.7,51791,25468889.25,27-Oct-2025,3505,INE951D01028
ATUL,EQ,5906,5938,5839,5879.5,5880,5898.5,47331,278141075.00,27-Oct-2025,9923,INE100A01010
AUBANK,EQ,860,869.65,855.3,864.2,865.5,860.35,1499331,1294915138.55,27-Oct-2025,40806,INE949L01017
AURDIS,SM,136,136.7,135,135,135,136,2500,339343.75,27-Oct-2025,4,INE448V01019
AURIGROW,EQ,0.58,0.59,0.56,0.57,0.58,0.57,4835841,2801297.90,27-Oct-2025,3391,INE925Y01036
AURIONPRO,EQ,1165,1168.2,1140,1147.5,1153,1165.4,79165,90957106.90,27-Oct-2025,7502,INE132H01018
AUROIMPEX,SM,47.4,47.4,47.4,47.4,47.4,49.95,1600,75840.00,27-Oct-2025,1,INE0NUL01018
AUROPHARMA,EQ,1094.4,1102,1085.1,1094.7,1093,1085,1423033,1552935132.40,27-Oct-2025,23814,INE406A01037
AURUM,EQ,174.61,176.26,171.07,172.2,173,176.04,46353,7996488.96,27-Oct-2025,1517,INE898S01029
AUSOMENT,EQ,102.45,103.5,101.15,101.77,102.69,103.01,410,41749.75,27-Oct-2025,50,INE218C01016
APS,SM,523.05,535.5,522.45,528.8,528,522.45,50750,26953937.50,27-Oct-2025,174,INE0P0001010
AIIL,EQ,3033.4,3102.4,3013.6,3045.6,3065,3032.6,76362,232859294.60,27-Oct-2025,13579,INE206F01022
AUTOIND,EQ,72.15,76.99,71.21,75.58,75.4,71.04,349158,26321091.98,27-Oct-2025,3734,INE718H01014
AUTOAXLES,EQ,1737,1742,1720.4,1735.3,1731.8,1721.8,2961,5131230.90,27-Oct-2025,451,INE449A01011
ASAL,EQ,529.3,532.5,521.3,525.2,526.5,527.8,20479,10803650.85,27-Oct-2025,1153,INE900C01027
AVADHSUGAR,EQ,426.5,426.5,405.2,410.4,413.9,426.75,67223,27926830.65,27-Oct-2025,2246,INE349W01017
AVALON,EQ,1121,1141.8,1106.1,1135.9,1141,1120.6,155880,175491490.70,27-Oct-2025,20647,INE0LCL01028
AVANTEL,EQ,179.2,179.2,172.61,173.5,173.49,179.47,3660992,637789065.78,27-Oct-2025,30924,INE005B01027
AVANTIFEED,EQ,723.9,729,708.3,725.4,725,723.9,284480,204853590.80,27-Oct-2025,13014,INE871C01038
DMART,EQ,4214,4264.9,4214,4257.9,4255,4213.9,281638,1195757829.90,27-Oct-2025,20475,INE192R01011
AVG,EQ,226.04,227.85,223,227,227,226.14,11038,2501399.40,27-Oct-2025,248,INE680Z01018
AVIANSH,SM,117,118,116,116,116,115.5,6000,703700.00,27-Oct-2025,6,INE0TFB01017
AVONMORE,EQ,17.5,18.13,17.16,17.58,17.68,17.85,142048,2494825.18,27-Oct-2025,886,INE323B01024
AVPINFRA,SM,166,166,162.2,163.75,165,166.05,65600,10740480.00,27-Oct-2025,73,INE0R9401019
AVROIND,EQ,136,138.93,133,133.17,133,137.97,37322,5025823.08,27-Oct-2025,846,INE652Z01017
AVTNPL,EQ,69.5,69.95,68.02,68.21,68.1,69.49,38679,2655399.19,27-Oct-2025,878,INE488D01021
AWFIS,EQ,613,618.45,607.5,613.55,614.1,613,122524,74956520.85,27-Oct-2025,7512,INE108V01019
AWL,EQ,263,266.15,261,265.7,265.5,263.25,1193409,315300390.15,27-Oct-2025,19358,INE699H01024
AXISBANK,EQ,1243.4,1258.5,1242.6,1254.1,1254.2,1241.9,6185072,7734671608.70,27-Oct-2025,148653,INE238A01034
AXISGOLD,EQ,101.89,101.89,100.02,100.59,100.68,100.8,1331473,134548710.87,27-Oct-2025,5828,INF846K01W80
AXISBNKETF,EQ,595,598.49,595,597.49,597.5,593.2,1095,653675.52,27-Oct-2025,51,INF846K01X63
AXISBPSETF,EQ,13.38,14.5,12.95,13.14,13.08,12.99,1488194,19562421.06,27-Oct-2025,563,INF846K01Z04
AXISCETF,EQ,128.45,129.74,128.45,129.16,129.03,128.45,5911,764477.51,27-Oct-2025,54,INF846K016C7
AXISHCETF,EQ,151.22,153.97,150.54,151.11,151.6,151.22,2549,385936.82,27-Oct-2025,141,INF846K01Z12
AXISILVER,EQ,145,146.72,141.43,143.22,143.38,142.24,694353,100064429.23,27-Oct-2025,5085,INF846K011K1
AXISNIFTY,EQ,283.01,285.62,283.01,284.81,285.4,283.01,13292,3786973.41,27-Oct-2025,222,INF846K01W98
AXISTECETF,EQ,400.25,405.6,390,392.37,393.62,396.25,7976,3137960.90,27-Oct-2025,439,INF846K01Y96
AXISVALUE,EQ,30.07,30.52,29.96,30.37,30.38,29.93,16572,500978.99,27-Oct-2025,148,INF846KA1119
AXSENSEX,EQ,86.27,87.3,86.27,87.16,87.15,86.7,1303,113419.81,27-Oct-2025,55,INF846K010Q0
AXISCADES,BE,1445,1451.1,1390.1,1413.6,1424,1445,63089,89815166.40,27-Oct-2025,3470,INE555B01013
AXITA,EQ,8.45,8.45,8.4,8.41,8.41,8.41,642040,5400603.36,27-Oct-2025,916,INE02EZ01022
AYMSYNTEX,EQ,172,174.88,169.81,170.66,170,172.76,8010,1373352.61,27-Oct-2025,376,INE193B01039
AZAD,EQ,1673.8,1693.2,1658.5,1685.1,1686,1663.8,159578,268096646.30,27-Oct-2025,14281,INE02IJ01035
BBTCL,EQ,201.72,203.59,196.26,200.7,196.26,199.24,4921,984746.58,27-Oct-2025,934,INE01EE01011
BAGFILMS,EQ,7.5,7.58,7.16,7.27,7.29,7.45,146522,1070998.77,27-Oct-2025,570,INE116D01028
BAGDIGITAL,SM,114.65,128,113,122.5,121,113.35,158400,18917040.00,27-Oct-2025,73,INE17CQ01015
BLKASHYAP,EQ,61.1,61.69,60.01,60.45,60.26,61.19,248020,15044962.55,27-Oct-2025,1934,INE350H01032
STYLEBAAZA,EQ,325.25,338,325.25,334.1,334,327.8,297757,99220212.10,27-Oct-2025,11410,INE01FR01028
BABAFP,SM,33.8,34.05,33.6,34.05,34.05,33.55,11200,379040.00,27-Oct-2025,4,INE0QW501012
BAFNAPH,BE,132.75,132.75,132.7,132.7,132.7,135.41,881,116925.90,27-Oct-2025,24,INE878I01022
BAHETI,SM,591.95,595.5,580.05,580.05,580.05,585.95,38625,22729425.00,27-Oct-2025,82,INE029Q01017
BAIDFIN,EQ,10.57,10.57,10.19,10.36,10.42,10.46,64016,664139.61,27-Oct-2025,383,INE020D01022
BAJAJ-AUTO,EQ,9099.5,9115,9055,9095.5,9090,9076.5,310061,2819375728.00,27-Oct-2025,27201,INE917I01010
BAJAJCON,EQ,270,270.14,265.55,268.03,268,270.41,348415,93375684.43,27-Oct-2025,9796,INE933K01021
BAJAJELEC,EQ,525.95,532.2,524.15,529.5,529.2,525.55,73261,38791598.30,27-Oct-2025,6340,INE193E01025
BAJFINANCE,EQ,1090.95,1094,1075.75,1084.4,1082.6,1089.75,7366175,7968527496.15,27-Oct-2025,113591,INE296A01032
BAJAJFINSV,EQ,2159.5,2178.5,2149.9,2170.2,2166.7,2159.5,433573,939788983.10,27-Oct-2025,38125,INE918I01026
BAJAJHCARE,EQ,459.85,464.8,453,454.8,453.3,456.65,51473,23485050.95,27-Oct-2025,3207,INE411U01027
BAJAJHIND,EQ,22.49,22.52,21.96,22.1,22.14,22.42,5333300,118228023.81,27-Oct-2025,13803,INE306A01021
BAJAJHLDNG,EQ,13140,13157,12901,12953,12953,13144,42072,547883215.00,27-Oct-2025,9660,INE118A01012
BAJAJHFL,EQ,110.17,110.45,109.65,109.82,109.82,110.21,2637703,290034153.71,27-Oct-2025,29155,INE377Y01014
BAJEL,EQ,191.78,194.7,189.75,193.72,194,190.35,116308,22392570.11,27-Oct-2025,2312,INE0KQN01018
BALPHARMA,EQ,83.76,84.98,81.62,81.92,82,83.76,36953,3072943.86,27-Oct-2025,754,INE083D01012
BALAMINES,EQ,1401,1414,1388.2,1403.2,1402.9,1394,25216,35344751.80,27-Oct-2025,3249,INE050E01027
BALAJIPHOS,ST,130,130,130,130,130,136.8,10000,1300000.00,27-Oct-2025,5,INE0PQ601019
BALAJITELE,EQ,117.59,126.96,114.19,115.08,114.51,116.92,485997,57681290.48,27-Oct-2025,5111,INE794B01026
BALAXI,EQ,42.95,43.46,42,42.07,42.08,42.91,23799,1005985.46,27-Oct-2025,451,INE618N01022
BALKRISIND,EQ,2331.9,2347,2305,2327.5,2327.8,2326.5,190402,441480999.00,27-Oct-2025,17214,INE787D01026
BALKRISHNA,EQ,23.29,23.5,22.8,23.04,23.1,23.29,17197,398134.18,27-Oct-2025,341,INE875R01011
BALMLAWRIE,EQ,199.55,200,198.03,199.13,199.8,199.45,87395,17401915.43,27-Oct-2025,3440,INE164A01016
BALRAMCHIN,EQ,464.2,466.9,460.9,463.1,463.45,464.2,112990,52376313.25,27-Oct-2025,6262,INE119A01028
BALUFORGE,EQ,601.7,614.1,597.25,609.5,609.5,598.75,434410,263304283.50,27-Oct-2025,6177,INE011E01029
BANARBEADS,EQ,144.5,144.5,140.21,142.91,142.81,141.47,6340,903323.38,27-Oct-2025,605,INE655B01011
BANCOINDIA,EQ,718.7,730.55,718.7,720.1,720.5,717.5,131172,94758155.15,27-Oct-2025,7856,INE213C01025
BANDHANBNK,EQ,171,173.64,170,172.04,172.35,170,6864109,1182418058.29,27-Oct-2025,57264,INE545U01014
IDFNIFTYET,EQ,286.11,286.35,277.79,283.49,283.49,281.88,1186,336591.48,27-Oct-2025,64,INF194KA1U07
BANG,EQ,53.5,54.99,53.31,54.43,54.2,53.64,4780,260076.46,27-Oct-2025,54,INE863I01016
BANKBARODA,EQ,267,279.9,266.3,273.65,275.2,266.2,11187429,3033623578.70,27-Oct-2025,70057,INE028A01039
BANKINDIA,EQ,134.19,140.95,133.73,139.71,140.66,133.9,26494042,3661106271.89,27-Oct-2025,78922,INE084A01016
MAHABANK,EQ,59,59.63,57.86,58.89,59.2,58.89,18759687,1097514303.00,27-Oct-2025,45072,INE457A01014
BANKA,EQ,86.99,91.78,86,88.34,88.47,87.41,29296,2624663.69,27-Oct-2025,437,INE862Y01015
BASML,EQ,26.76,27.1,26.51,26.81,26.9,27.19,43742,1174819.46,27-Oct-2025,518,INE186H01022
BANARISUG,EQ,3516.1,3621.1,3516.1,3605.2,3600,3500.9,2216,7978521.20,27-Oct-2025,351,INE459A01010
BANSALWIRE,EQ,317.05,324.8,313,315,315,317.85,36554,11587833.95,27-Oct-2025,1313,INE0B9K01025
BANSWRAS,EQ,123.5,124.8,113.36,117.72,117.4,122.05,84805,9951965.39,27-Oct-2025,2073,INE629D01020
BVCL,BE,46.55,47.9,46,46.5,46.5,46.55,8486,396599.76,27-Oct-2025,83,INE139I01011
BARFLEX,SM,80.45,80.45,76.1,76.1,76.1,79.85,42000,3275700.00,27-Oct-2025,20,INE0QX401014
BBNPNBETF,EQ,57.89,59.37,57.89,58.75,58.89,57.89,1972,115375.77,27-Oct-2025,43,INF251K01TL6
BBNPPGOLD,EQ,117.5,118.55,117,117.65,117.7,117.95,108766,12811303.10,27-Oct-2025,286,INF251K01SU9
ASMS,BE,14.34,14.65,13.76,13.88,13.94,14.27,175552,2470359.39,27-Oct-2025,591,INE855F01042
BASF,EQ,4483.9,4483.9,4407.9,4428.1,4432,4461.8,12293,54532232.60,27-Oct-2025,3721,INE373A01013
BASILIC,SM,376,389.9,372,384.7,384.9,376,33300,12761340.00,27-Oct-2025,66,INE0OCC01013
BATAINDIA,EQ,1168,1195,1157.3,1166.2,1168.2,1165.1,159575,185972595.60,27-Oct-2025,9973,INE176A01028
BAWEJA,SM,43.8,43.8,43.8,43.8,43.8,43.1,800,35040.00,27-Oct-2025,1,INE0JFJ01011
BAYERCROP,EQ,5069,5069,5013.1,5034.3,5031,5019.7,60069,302463003.20,27-Oct-2025,6781,INE462A01022
BCLIND,EQ,39.9,40.1,39.24,39.41,39.5,39.66,315616,12471537.40,27-Oct-2025,2555,INE412G01024
BEACON,SM,78.55,80,75.5,76.5,78,78.55,17000,1341550.00,27-Oct-2025,16,INE639X01027
BEARDSELL,EQ,34.67,37.33,34.67,36.53,36.45,34.4,223051,8177766.24,27-Oct-2025,2323,INE520H01022
BEDMUTHA,EQ,133.01,133.01,130.56,132.63,132.7,132.59,2982,391440.37,27-Oct-2025,40,INE844K01012
BELLACASA,EQ,468.15,468.15,441,448.3,463.65,468.15,7277,3299965.30,27-Oct-2025,667,INE344T01014
BELRISE,EQ,152.5,153.2,150.01,150.42,150.13,152.78,1979022,298998993.72,27-Oct-2025,17185,INE894V01022
BLAL,EQ,214,214,208.6,209.22,209.3,212,21344,4476604.27,27-Oct-2025,593,INE0N7W01012
BEML,EQ,4449.6,4464,4410,4420.3,4423.7,4438.1,171325,760156685.20,27-Oct-2025,19952,INE258A01016
BERGEPAINT,EQ,544,545.65,538.35,541.2,541.55,545.65,409556,221229872.45,27-Oct-2025,9057,INE463A01038
BESTAGRO,EQ,336.55,341.15,334.5,335.4,338.7,336.55,14733,4966368.65,27-Oct-2025,801,INE052T01013
BETA,SM,1810,1848,1810,1835.5,1841,1800,2835,5203122.75,27-Oct-2025,27,INE351Y01019
BEWLTD,SM,147,147,131,132.8,134.2,144.8,45500,6192500.00,27-Oct-2025,79,INE0HQI01014
BFINVEST,EQ,493,496.7,485,488.25,486.95,488.4,43365,21188490.95,27-Oct-2025,2213,INE878K01010
BFUTILITIE,BZ,725.5,758,702,743.6,745,733.05,34668,25600572.50,27-Oct-2025,843,INE243D01012
BANKBETF,EQ,58.4,59.04,58.4,58.93,58.85,58.4,30084,1772004.00,27-Oct-2025,621,INF0QA701714
LIQUIDBETF,EQ,1057.5,1057.5,1053.98,1053.98,1053.98,1053.86,455903,480515591.30,27-Oct-2025,320,INF0QA701854
NIFTYBETF,EQ,265,265.61,263.21,265.21,264.75,263.01,2720,721386.36,27-Oct-2025,76,INF0QA701722
BGRENERGY,BE,421.84,421.84,421.84,421.84,421.84,444.05,116040,48950313.60,27-Oct-2025,707,INE661I01014
BHADORA,SM,90.55,91,89,89.4,89,91,32400,2923260.00,27-Oct-2025,27,INE0ZRC01017
BHAGERIA,EQ,237,244,224.1,232.67,225.5,235.94,1800262,425301364.18,27-Oct-2025,31192,INE354C01027
BHAGCHEM,EQ,246.05,255,242.3,253.35,255,248.55,103294,25768550.70,27-Oct-2025,1771,INE414D01027
